RegionName,City,Metro,CountyName,GrowthRate2016,GrowthRate2017,GrowthRate2018,GrowthRate2019,GrowthRate2020,GrowthRate2021,GrowthRate2022
53235,Saint Francis,"Milwaukee-Waukesha, WI",Milwaukee County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
53205,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
57106,Sioux Falls,"Sioux Falls, SD",Minnehaha County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,41.66267108,12.88820717
57103,Sioux Falls,"Sioux Falls, SD",Minnehaha County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,165.7590871
57104,Sioux Falls,"Sioux Falls, SD",Minnehaha County,#DIV/0!,#DIV/0!,#DIV/0!,1.796807332,4.053606806,10.27402063,10.09909448
57105,Sioux Falls,"Sioux Falls, SD",Minnehaha County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2.359405661
57110,Sioux Falls,"Sioux Falls, SD",Minnehaha County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1168.612184,17.60272844
57107,Sioux Falls,"Sioux Falls, SD",Minnehaha County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
57005,Brandon,"Sioux Falls, SD",Minnehaha County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
59801,Missoula,"Missoula, MT",Missoula County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
59808,Missoula,"Missoula, MT",Missoula County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
59802,Missoula,"Missoula, MT",Missoula County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
59803,Missoula,"Missoula, MT",Missoula County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36695,Mobile,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,218.7616658
36608,Mobile,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,50.22623099
36605,Mobile,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36609,Mobile,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,36.7737384
36693,Mobile,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36606,Mobile,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,329.7652804,11.47464334
36618,Mobile,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36571,Saraland,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36604,Mobile,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36602,Mobile,"Mobile, AL",Mobile County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86442,Bullhead City,"Lake Havasu City-Kingman, AZ",Mohave County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86406,Lake Havasu City,"Lake Havasu City-Kingman, AZ",Mohave County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86403,Lake Havasu City,"Lake Havasu City-Kingman, AZ",Mohave County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86404,Lake Havasu City,"Lake Havasu City-Kingman, AZ",Mohave County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86429,Bullhead City,"Lake Havasu City-Kingman, AZ",Mohave County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7728,Freehold,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,334.146577
7726,Manalapan Township,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7731,Howell,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7712,Ocean,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7753,Neptune Township,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7747,Matawan,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7740,Long Branch,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1247.051564
7701,Red Bank,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7724,Eatontown,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7719,Wall,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7730,Hazlet Township,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8736,Manasquan,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7734,Keansburg,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7760,Rumson,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7762,Spring Lake,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7716,Atlantic Highlands,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7755,Oakhurst,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7756,Neptune Township,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93546,Mammoth Lakes,,Mono County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
26505,Morgantown,"Morgantown, WV",Monongalia County,#DIV/0!,#DIV/0!,312.4569938,2.922931575,3.737024023,3.990079471,7.45708883
26508,Morgantown,"Morgantown, WV",Monongalia County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
26501,Morgantown,"Morgantown, WV",Monongalia County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14580,Webster,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1180.110529
14450,Fairport,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14609,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
47401,Bloomington,"Bloomington, IN",Monroe County,#DIV/0!,#DIV/0!,64.72769009,14.32666357,4.006189535,8.631171739,9.427324277
14624,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14612,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
47403,Bloomington,"Bloomington, IN",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,533.3588141
33040,Key West,"Key West, FL",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14621,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14626,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
18301,East Stroudsburg,"East Stroudsburg, PA",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
48162,Monroe,"Monroe, MI",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14606,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14618,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14623,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
47404,Bloomington,"Bloomington, IN",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,519.7872099
14620,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,535.403225,12.00694868
47408,Bloomington,"Bloomington, IN",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
48182,Temperance,"Monroe, MI",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14617,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14526,Penfield,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14615,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14559,Spencerport,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14607,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,3.552517441,4.106638685,6.830733416,7.926177342
18466,Tobyhanna,"East Stroudsburg, PA",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14611,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14613,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14619,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14610,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33037,Key Largo,"Key West, FL",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14608,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14586,West Henrietta,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14605,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14467,Henrietta,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14445,East Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14514,North Chili,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
14604,Rochester,"Rochester, NY",Monroe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93906,Salinas,"Salinas, CA",Monterey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,159.366691,9.226418566
93955,Seaside,"Salinas, CA",Monterey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93940,Monterey,"Salinas, CA",Monterey County,#DIV/0!,40.84840642,6.709198639,4.921011337,2.777404549,5.439992111,9.417777414
93901,Salinas,"Salinas, CA",Monterey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93907,Salinas,"Salinas, CA",Monterey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93933,Marina,"Salinas, CA",Monterey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93950,Pacific Grove,"Salinas, CA",Monterey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,12.85138364,7.990554489,7.341219679
37042,Clarksville,"Clarksville, TN-KY",Montgomery County,1.094772631,1.916338857,4.147050017,5.73668261,6.601792892,12.79419209,13.03530976
20906,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,13.17730352,0.275752193,7.167880207,10.04514443
20878,Gaithersburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,0.927341623,1.176594665,2.216833227,3.474590656,1.687408146,4.939944343,8.494055024
77386,Spring,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,-1.150234276,0.929130684,3.387086626,2.104644092,2.88852892,8.689081639,7.881952252
20874,Germantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,1.204315887,1.90599852,2.097227314,2.429443651,2.559779889,7.392342042,9.986818043
37040,Clarksville,"Clarksville, TN-KY",Montgomery County,1.465624853,3.106051995,5.931388802,6.478095776,4.980130067,13.67454774,12.80772323
19446,Lansdale,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,1154.853567,5.278202206,3.526913898,11.37993887,12.02874299
24060,Blacksburg,"Blacksburg-Christiansburg, VA",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,195.7522395
20902,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,1140.351826,0.038557127,5.079892694,0.549508875,1.511314457,10.41068605
36117,Montgomery,"Montgomery, AL",Montgomery County,#DIV/0!,1103.677488,1.500995777,1.830502318,3.626031008,8.195492622,11.67790096
20904,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,15.39853562
20850,Rockville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,35.36087749,0.795108756,2.214585603,2.502679028,-2.494054318,5.632529451,10.29595837
20852,North Bethesda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,1.64342251,1.501289421,0.944352341,3.875768556,-1.691168668,1.32737181,9.425765955
37043,Clarksville,"Clarksville, TN-KY",Montgomery County,#DIV/0!,35.7499317,4.640650804,6.988711149,5.983326691,12.26447091,11.30004673
45424,Huber Heights,"Dayton-Kettering, OH",Montgomery County,23.9859042,2.225722661,5.048689921,4.143005615,5.421845634,10.665818,8.000554581
20854,Potomac,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19464,Pottstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20910,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,208.8325142,2.715498952,-1.906770931,1.419581473,7.447536585
19403,Norristown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36116,Montgomery,"Montgomery, AL",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,29.86037501
77354,,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,314.2017642
19401,Norristown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,150.6696346,5.396960058,3.20817501,13.07624996,12.35506361
19426,Collegeville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45342,Miamisburg,"Dayton-Kettering, OH",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,12.97814274
20817,Bethesda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,51.60222829,2.628662941,1.629289436,2.179060864,3.539497998,8.22484483
20877,Gaithersburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,45.44561885
20901,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
77382,Spring,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,-1.595455268,-0.334796269,5.163847638,1.122392631,0.263261745,13.04281758,11.17792966
77304,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.76201044,7.22552225,9.697871549
77381,Spring,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,-1.764875863,1.415010749,3.663748371,3.392929471,1.997105344,11.8277274,11.66617151
77365,Porter,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45458,Centerville,"Dayton-Kettering, OH",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19002,Spring House,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
77301,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
77357,New Caney,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20815,Chevy Chase,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,506.2249608,3.700376919,3.57563798,0.307571308,0.96553368,11.34628276
20886,Montgomery Village,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
77355,Magnolia,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20853,Rockville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20814,Bethesda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,76.3272956,1.048069732,1.756222112,-1.041999153,0.585150269,9.491008355
20879,Gaithersburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,526.6648463
12010,Amsterdam,"Amsterdam, NY",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
24073,Christiansburg,"Blacksburg-Christiansburg, VA",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
77380,Spring,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,46.34278045,2.947538532,5.235514687,2.468930227,1.617935082,1.941523167,14.7282509
45459,Dayton,"Dayton-Kettering, OH",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,163.0861272
77316,Montgomery,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45417,Dayton,"Dayton-Kettering, OH",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19406,King of Prussia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,492.5333281,1.239766941,5.485017742,10.57702828
77356,Montgomery,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
47933,Crawfordsville,"Crawfordsville, IN",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19454,North Wales,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45420,Kettering,"Dayton-Kettering, OH",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20876,Germantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,63.49847932
77385,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,81.7731928
19468,Royersford,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20912,Takoma Park,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,27.89501739
20832,Olney,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36109,Montgomery,"Montgomery, AL",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,44.48173054
19006,Huntingdon Valley,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20903,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19438,Harleysville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19010,Bryn Mawr,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19040,Hatboro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
77303,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20871,Clarksburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19046,Jenkintown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
